sum.taxonomy	EB01	EB02	EB03	EB04	EB05	EB06	EB07	EB08	EB09	EB10	EB11	EB12	EB13	EB14	EB15	EB16	EB17	EB18
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Geopora;Geopora cf. cooperi SOC1051;	319	199	17	6	413	0	2	0	14038	281	816	51	0	1	51	27	70	251
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Geopora;Geopora cooperi;	0	0	0	0	57	0	0	0	0	0	114	5	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Gilkeya;Gilkeya compacta;	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	1	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;NA;;	7	4	0	0	0	3	0	0	0	0	341	24	0	31	4	23	0	11
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Pyronema;;	1	3	29	0	0	0	0	0	4195	1	20	2	0	0	0	0	0	8
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Pyronema;Pyronema domesticum;	0	0	22	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Sphaerosporella;Sphaerosporella sp.;	0	1479	0	0	0	1	0	1	2827	0	0	1	0	0	0	29	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Trichophaea;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Trichophaea;Trichophaea hybrida;	0	0	199	0	0	0	0	0	205	0	0	0	162	0	0	0	0	105
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;;	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber californicum;	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber gibbosum;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber rapaeodorum;	1	0	0	0	0	0	0	0	0	0	17	2	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber sp. GB-2;	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber sp. J56;	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber whetstonense;	0	0	100	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Kurtzmaniella;;	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Kurtzmaniella;[Candida] oleophila;	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Kurtzmaniella;[Candida] santamariae;	0	0	0	0	0	0	0	0	38	0	0	0	0	1	5	0	0	0
Eukaryota;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Lipomycetaceae;Lipomyces;Lipomyces anomalus;	0	0	0	0	0	3	0	0	14	0	0	3	0	3	4	0	0	0
Eukaryota;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Sugiyamaella;Sugiyamaella paludigena;	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Zygoascus;Zygoascus polysorbophila;	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeria;Chaetosphaeria sp. GK-2010;	0	0	0	0	0	16	0	0	0	1	0	3	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Dictyochaeta;Dictyochaeta sp. RJ-2015;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta;;	0	7	4	0	0	0	0	0	11	0	17	2	5	0	0	0	0	8
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta;Lecythophora sp.;	0	23	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Coniochaetales;NA;;;	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Coniochaetales;NA;NA;Coniochaetales sp. GMG_C4;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Clonostachys;;	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;NA;;	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metapochonia;Metapochonia bulbillosa;	0	0	0	0	0	0	0	0	3	2	1	7	0	2	0	0	1	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metapochonia;Metapochonia suchlasporia;	2	0	11	0	0	0	0	0	1	3	0	0	0	11	0	0	2	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium carneum;	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium marquandii;	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;NA;;	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Beauveria;Beauveria bassiana;	0	0	20	1	0	111	0	0	67	2	7	17	0	69	11	74	4	4
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium;Leptobacillium leptobactrum;	0	0	0	3	0	9	0	0	50	0	1	3	0	6	1	3	1	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypomyces;Hypomyces sp. 15PA19;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;NA;Hypocreaceae sp. CHTAE29;	0	0	0	2	0	1	0	0	0	0	0	12	22	2	4	1	0	2
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;;	6	0	14	0	9	0	0	0	1	12	45	831	0	8	10	14	0	7
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma longipile;	1	0	0	0	0	1	0	0	0	0	1	198	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma polysporum;	0	0	0	0	0	0	0	0	168	3	2	1	0	41	57	1	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma sp. 62 BT-2012;	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	13	5	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;;;	0	0	0	0	1	0	0	0	0	0	0	0	48	8	0	1	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;Acremonium;;	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;Acremonium;Acremonium cavaraeanum;	0	0	0	0	0	0	0	0	0	0	572	20	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;Cylindrium;Cylindrium sp. 1 ICMP 18787;	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;Cylindrium;Cylindrium sp. 3 ICMP 18913;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;Eucasphaeria;Eucasphaeria capensis;	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	14
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;Stilbella;Stilbella sp. 1 TMS-2011;	35	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Cosmospora;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Cosmospora;Cosmospora stegonsporii;	0	0	1	0	0	0	0	0	0	1	0	0	42	0	0	0	0	8
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Dialonectria;;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;;	0	2	42	0	0	0	0	0	4	0	14	4	306	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Ilyonectria;;	0	0	0	3	4	0	0	0	0	2	0	1	0	0	0	0	1	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Mariannaea;Mariannaea elegans;	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;NA;;	0	2	1	0	0	0	0	0	24	0	0	0	20	7	8	2	0	1
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Pseudocosmospora;;	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	4
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Volutella;Volutella rosea;	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Haptocillium;Haptocillium balanoides;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Tolypocladium;;	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;NA;;	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium;;	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium;Chaetomium sp. SS5;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Humicola;;	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	2
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;NA;;	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Apodus;Apodus deciduus;	0	0	3	0	0	0	0	0	5	0	3	2	83	13	15	1056	3	75
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Cercophora;;	77	0	2040	58	16	0	0	0	1068	61	272	11	56	2	186	41	0	40
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Cercophora;Cercophora sp. AX12;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Cercophora;Cercophora sp. AX150;	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Cercophora;Cercophora sp. CIM1_17;	0	0	129	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Cercophora;Cercophora sulphurella;	0	0	0	0	0	0	0	0	20	0	0	0	4	0	0	0	0	1
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Fimetariella;Fimetariella rabenhorstii;	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Lasiosphaeria;Lasiosphaeria hispida;	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Lasiosphaeria;Lasiosphaeria lanuginosa;	0	0	0	7	0	0	0	0	0	5	2	2	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Lasiosphaeris;Lasiosphaeris sp. N174;	0	0	0	0	0	0	0	0	55	0	0	1	0	318	2	0	24	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;NA;;	0	458	142	0	0	0	0	0	641	0	32	0	579	12	1	320	12	558
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Podospora;Podospora communis;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Podospora;Podospora dimorpha;	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Podospora;Podospora fabiformis;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Podospora;Podospora glutinans;	0	0	1	3	0	0	0	0	5	0	31	1	10	0	0	3	0	5
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Schizothecium;Schizothecium glutinans;	0	3	474	1	1	0	0	0	80	0	0	0	19	0	4	239	0	101
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Zygopleurage;Zygopleurage zygospora;	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;NA;;;	0	0	33	0	0	0	0	0	5	1	0	0	0	0	2	3	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;NA;;Sordariales sp. H5-6.1-NN-2016;	0	0	0	3	0	0	0	0	0	0	0	5	0	0	3	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;NA;NA;Sordariales sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	2
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;NA;;	0	1	0	0	0	0	0	0	14	0	2	0	0	0	0	59	0	3
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Neurospora;Neurospora discreta;	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;NA;;	0	0	773	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;Seimatosporium;;	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Barrmaeliaceae;Barrmaelia;;	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Bartaliniaceae;Bartalinia;Bartalinia robillardoides;	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Bartaliniaceae;Truncatella;Truncatella angustata;	0	2	1	0	0	0	0	0	1	0	0	0	0	3	0	6	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Diatrype;;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;NA;;;	0	0	1	0	6	0	0	0	14	0	0	0	9	0	1	11	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;NA;Anungitea;Anungitea eucalyptigena;	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;Discosia;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;Monochaetia;Monochaetia sp. PSH2004I-1032;	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;Seiridium;Seiridium marginatum;	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Anthostomella;Anthostomella leucospermi;	0	16	1137	0	1	1	0	0	0	0	23	1	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Biscogniauxia;Biscogniauxia mediterranea;	4	5	45	2	0	2	0	0	17	12	18	2	0	10	18	4	0	8
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;NA;;	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Nemania;;	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0
Eukaryota;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Rosellinia;Rosellinia sp.;	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	19
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Cystolepiota;;	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Cystolepiota;Cystolepiota pseudofumosifolia;	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;Lepiota apatelia;	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;Lepiota coloratipes;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;Lepiota cristata;	0	0	1	0	9	0	0	0	0	0	1	1	0	0	1	0	1510	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;Lepiota felina;	0	0	0	0	0	1	0	0	0	3088	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;Lepiota jacobi;	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;Lepiota magnispora;	1	1	1	0	1	1807	0	0	0	7450	0	0	0	47	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;NA;;	0	0	411	0	0	0	0	0	25	1	0	1	0	0	0	0	0	3
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita pantherina;	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Conocybe;;	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavaria;;	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;;	0	0	0	0	0	149	0	0	0	0	13	99	0	164	0	0	10	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius boreidionysae;	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius caninus;	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius denigratus;	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	325	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius russulaespermus;	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Flammulaster;Flammulaster pulveraceus;	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Hebeloma;Hebeloma leucosarx;	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Clitopilus;;	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Clitopilus;Clitopilus kamaka;	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Clitopilus;Clitopilus prunulus;	0	0	0	0	0	0	0	0	0	0	1	93	0	0	1	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;;	0	0	170	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma sp. JMB-2017a;	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;Hygrophorus agathosmus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;Hygrophorus arbustivus;	2	2	2	0	2	119	1	1	0	11207	0	1	0	1491	0	1	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;;	1	0	2	4857	0	1510	1	0	5	677	1130	62	1	10	27	2327	27	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe appendiculata;	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe auricoma;	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	2468	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe cf. hirtella EL707;	0	0	0	6	0	0	0	0	0	742	1	0	0	0	2456	1	0	1
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe flocculosa;	59	0	0	1696	0	0	0	0	0	0	0	0	0	0	17	45	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe fuscescentipes;	0	0	0	0	0	0	0	0	0	0	1	0	0	4979	1	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe fuscidula;	0	0	0	48	0	1	1	0	1	2073	0	0	0	0	6	381	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe griseolilacina;	0	0	0	0	0	0	1	0	0	2941	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe inodora;	0	0	1	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe jacobi;	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	7	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe lacera;	0	0	0	0	0	0	0	0	0	0	0	0	0	2933	3711	1	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe nitidiuscula;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe pseudoreducta;	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe sp. OTU295;	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe suecica;	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
